ID,Price,Levy,Manufacturer,Model,Prod. year,Category,Leather interior,Fuel type,Engine volume,Mileage,Cylinders,Gear box type,Drive wheels,Doors,Wheel,Color,Airbags,Random_notes
45801899,$33575,880,HYUNDAI,Elantra,2018,Sedan,Yes,Petrol,1.6,65734KM,4.0,Automatic,Front,04-May,Left wheel,Blue,4,
45766048,$220,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,95987KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45789079,$10349,,MITSUBISHI,Airtrek,2003,Jeep,No,Petrol,2.4,,4.0,Tiptronic,4x4,04-May,Left wheel,,2,
45641730,$18817,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
44631622,$11290,-,HONDA,FIT,2011,Hatchback,No,Hybrid,1.3,120000KM,4.0,Automatic,Front,04-May,Right-hand drive,Red,10,
45620697,$941,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,184467KM,6.0,Automatic,Rear,04-May,Left wheel,White,12,
45435361,$19130,707,AUDI,A4 premium plius,2011,Sedan,Yes,Petrol,2.0 Turbo,181155KM,4.0,Tiptronic,4x4,04-May,Left wheel,Black,8,
45648724,$314,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,225510KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45769634,$4547,1850,MERCEDES-BENZ,E 350,2008,Sedan,Yes,Diesel,3.5,494317KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45804799,$53154,930,HYUNDAI,Tucson,2018,Jeep,Yes,Diesel,1.7,79550KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
44732858,$111332,-,AUDI,A8,2016,Sedan,Yes,Petrol,3.0 Turbo,33000KM,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,
45759895,$23521,-,TOYOTA,Estima,2009,Minivan,No,Hybrid,2.4,155000KM,4.0,Automatic,4x4,04-May,Right-hand drive,Silver,0,
45695724,$18189,697,VOLKSWAGEN,Jetta სპორტ,2015,Sedan,Yes,Petrol,1.8 Turbo,76800KM,4.0,Tiptronic,Front,04-May,Left wheel,Grey,8,
45801429,$12720,531,HYUNDAI,Accent,2012,Sedan,Yes,Diesel,1.6,169486KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45793545,$6241,1282,CHEVROLET,Captiva,2007,Jeep,Yes,Diesel,2,67435KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45776755,$8148,1236,HONDA,FIT NAVI PREMIUM,2011,Hatchback,No,Hybrid,1.3,99000KM,4.0,Tiptronic,Front,04-May,Right-hand drive,Silver,4,
45635182,$1568,639,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Diesel,2,82392KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45810943,$392,697,CHEVROLET,Cruze,2015,Sedan,Yes,Petrol,1.8,187862KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45797997,$15718,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,115528KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45766638,$4704,761,TOYOTA,Prius,2010,Sedan,Yes,Hybrid,1.8,319301KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45802334,$18660,781,HYUNDAI,H1,2012,Minivan,Yes,Diesel,2.5,62234KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45755417,$13485,-,TOYOTA,Prius,2012,Hatchback,Yes,Hybrid,1.8,0KM,4.0,Automatic,Front,04-May,Left wheel,White,8,
45769186,$4861,1058,MERCEDES-BENZ,E 350,2012,Sedan,Yes,Diesel,3.5,128202KM,6.0,Automatic,Rear,04-May,Left wheel,Black,12,
45797163,$42218,1091,HYUNDAI,H1,2016,Minivan,Yes,Diesel,2.5,96334KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45511664,$14113,531,HYUNDAI,Veloster,2012,Hatchback,No,Petrol,1.6,130000KM,4.0,Manual,Front,04-May,Left wheel,Blue,12,
45773896,$314,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,26802KM,4.0,Automatic,Rear,04-May,Left wheel,Black,12,
45759889,$23521,,BMW,530,2009,Sedan,Yes,Diesel,3.0 Turbo,,6.0,Tiptronic,Rear,04-May,Left wheel,,12,
45810189,$627,586,HYUNDAI,Elantra,2012,Sedan,Yes,Petrol,1.8,240560KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45815231,$3920,779,TOYOTA,Camry,2013,Sedan,Yes,Petrol,2.5,308694KM,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45792647,$17249,-,HYUNDAI,Sonata,2011,Sedan,Yes,Hybrid,2.4,51600KM,4.0,Tiptronic,Front,04-May,Left wheel,Red,8,
45649805,$7997,,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.5,,6.0,Automatic,Front,04-May,Left wheel,,12,
45678426,$19444,-,MERCEDES-BENZ,Sprinter,2001,Microbus,No,Diesel,2.2 Turbo,269962KM,4.0,Manual,Rear,02-Mar,Left wheel,White,4,
45812660,$470,781,CHEVROLET,Cruze,2018,Goods wagon,Yes,Petrol,1.4,87568KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45730097,$61521,1110,SSANGYONG,REXTON,2017,Jeep,Yes,Diesel,2.2,65689KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45785915,$11604,-,MERCEDES-BENZ,Sprinter,2002,Microbus,No,Diesel,2.2 Turbo,0KM,4.0,Manual,Rear,>5,Left wheel,White,2,
45797011,$12544,-,NISSAN,Elgrand,2004,Minivan,Yes,Petrol,3.5,122000KM,6.0,Tiptronic,Rear,04-May,Right-hand drive,Green,12,
45805799,$13485,-,TOYOTA,Aqua,2012,Sedan,No,Hybrid,1.5,151000KM,4.0,Automatic,Front,04-May,Right-hand drive,White,4,
45721275,$30,-,HONDA,FIT,2003,Hatchback,No,Petrol,1.5,0KM,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,
45788943,$20071,-,TOYOTA,Camry,2010,Sedan,Yes,Hybrid,2.4,120000KM,4.0,Variator,Front,04-May,Left wheel,Grey,10,
45785093,$33556,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,123198KM,4.0,Tiptronic,Front,04-May,Left wheel,Blue,12,
45801345,$9408,-,NISSAN,X-Terra,2000,Jeep,No,CNG,3.3,150000KM,6.0,Automatic,4x4,04-May,Left wheel,Silver,4,
45761983,$26657,915,BMW,535,2014,Sedan,Yes,Petrol,3.0 Turbo,170000KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45803162,$67903,1076,HYUNDAI,Sonata,2020,Sedan,Yes,Petrol,2,2000KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45785699,$7213,-,SUBARU,Outback 2007,2007,Universal,Yes,Petrol,2,188888KM,4.0,Automatic,4x4,04-May,Right-hand drive,Blue,4,
45759856,$47042,1646,LEXUS,GX 470,2015,Jeep,Yes,Petrol,4.6,106918KM,8.0,Automatic,4x4,04-May,Left wheel,Black,0,
45805935,$16621,-,GAZ,21 3.0,2001,Sedan,Yes,Petrol,3.0 Turbo,135000KM,6.0,Tiptronic,Front,04-May,Left wheel,White,7,
45619314,$627,1604,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,5.5,101424KM,8.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45534351,$11917,,MERCEDES-BENZ,E 500 AMG,2003,Sedan,Yes,Petrol,5,,12.0,Tiptronic,Rear,04-May,Right-hand drive,,12,
45543581,$18817,830,HONDA,FIT LX,2019,Hatchback,No,Petrol,1.5,1532KM,4.0,Automatic,Front,04-May,Left wheel,White,8,
45759938,$21326,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,100000KM,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45761282,$627,475,CHEVROLET,Volt,2012,Jeep,Yes,Hybrid,1.4,188419KM,4.0,Automatic,Front,04-May,Left wheel,Red,0,
45779354,$29793,-,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,66000KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45027069,$20300,-,FORD,Fusion,2013,Sedan,No,Petrol,1.6 Turbo,155300KM,4.0,Automatic,Front,04-May,Left wheel,Black,10,
45766236,$1490,934,NISSAN,Altima,2015,Sedan,Yes,Petrol,2.5,124403KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
43147923,$7150,-,SUBARU,B9 Tribeca,2005,Jeep,No,Petrol,3,1000KM,4.0,Automatic,4x4,04-May,Left wheel,Grey,4,
45806361,$4234,-,MERCEDES-BENZ,E 200,2001,Sedan,Yes,CNG,2.6,1777777778KM,6.0,Tiptronic,Rear,04-May,Right-hand drive,Black,10,
45809869,$58172,690,HONDA,Civic,2016,Coupe,Yes,Petrol,1.5,30274KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45785906,$20385,-,KIA,Optima,2013,Sedan,No,Hybrid,2.4,88500KM,4.0,Automatic,Front,04-May,Left wheel,Grey,8,
45621626,$11133,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,238546KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45667292,$18503,473,CHEVROLET,Cruze,2014,Sedan,Yes,Petrol,1.4 Turbo,91200KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45796874,$23414,779,HYUNDAI,H1,2013,Universal,Yes,Diesel,2.5,193881KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45798017,$14834,583,HYUNDAI,Elantra,2011,Sedan,Yes,Petrol,1.6,147700KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45809838,$1333,1533,CHEVROLET,Impala,2016,Sedan,Yes,Petrol,3.6,120696KM,6.0,Automatic,Front,04-May,Left wheel,Silver,12,
45803036,$41553,891,HYUNDAI,Santa FE,2016,Jeep,Yes,Diesel,2,142040KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45801418,$15612,629,HYUNDAI,Accent,2015,Sedan,Yes,Diesel,1.6,97382KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45732912,$9252,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,510248KM,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45764340,$10100,-,MITSUBISHI,Pajero,1998,Jeep,No,Petrol,3,0KM,6.0,Manual,4x4,04-May,Left wheel,Blue,2,
45658574,$5018,1399,LEXUS,RX 450,2010,Jeep,Yes,Hybrid,3.5,167222KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45648997,$17562,1017,MERCEDES-BENZ,GLA 250,2017,Jeep,Yes,Petrol,2,109608KM,4.0,Automatic,Front,04-May,Left wheel,White,0,
45768179,$11447,308,LEXUS,CT 200h,2014,Hatchback,Yes,Hybrid,1.8,132563KM,4.0,Automatic,Front,04-May,Left wheel,Red,0,
45815526,$24148,779,TOYOTA,Camry XLE,2013,Sedan,Yes,Hybrid,2.5,201600KM,4.0,Automatic,Front,04-May,Left wheel,Black,0,
45797481,$11704,687,HYUNDAI,Elantra,2010,Sedan,Yes,Petrol,1.6,180093KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45810164,$13093,761,CHEVROLET,Lacetti,2010,Sedan,Yes,Petrol,1.8,163862KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45813261,$45787,1714,LEXUS,IS 300,2017,Sedan,Yes,Petrol,3.5,21261KM,6.0,Automatic,4x4,04-May,Left wheel,Grey,12,
45812798,$6429,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,234218KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45645743,$251,607,TOYOTA,Camry,2019,Sedan,Yes,Hybrid,2.5,39552KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45760883,$21639,-,CHEVROLET,Volt,2012,Hatchback,Yes,Petrol,1.4,117000KM,4.0,Automatic,Front,04-May,Left wheel,Red,8,
45128251,$10976,1528,TOYOTA,Camry,2007,Sedan,Yes,Hybrid,2.4,204000KM,4.0,Automatic,Front,04-May,Left wheel,Black,8,
45656418,$7213,919,BMW,X5,2012,Jeep,Yes,Diesel,3,274098KM,6.0,Automatic,4x4,04-May,Left wheel,White,0,
45452333,$14113,642,FORD,C-MAX,2012,Sedan,Yes,Hybrid,2.0 Turbo,140000KM,5.0,Automatic,Front,04-May,Left wheel,Sky blue,6,
45757670,$19444,781,TOYOTA,Camry,2012,Sedan,Yes,Petrol,2.5,0KM,4.0,Tiptronic,Front,04-May,Left wheel,Black,6,
45806671,$2509,697,TOYOTA,Corolla,2015,Sedan,Yes,Petrol,1.8,127680KM,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45767818,$10036,-,BMW,330,2001,Coupe,Yes,Petrol,3,330000KM,6.0,Manual,Rear,02-Mar,Left wheel,Blue,4,
45765564,$4861,924,TOYOTA,Corolla,2017,Sedan,Yes,Petrol,1.8,22989KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45812922,$42024,-,BMW,535,2012,Sedan,Yes,Petrol,3.0 Turbo,87000KM,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,
45804198,$45674,833,JAGUAR,XF,2015,Sedan,Yes,Diesel,2.2,71309KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45796525,$21953,779,TOYOTA,Camry se,2013,Sedan,Yes,Petrol,2.5,115123KM,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,
45748414,$141124,1575,MERCEDES-BENZ,GLS 450,2018,Jeep,Yes,Petrol,3,40000KM,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,
45732139,$41547,765,HYUNDAI,Santa FE,2015,Jeep,Yes,Diesel,2,68515KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
45691966,$24775,1750,LEXUS,RX 400 RESTAILING,2008,Jeep,Yes,Hybrid,3.3,235200KM,6.0,Automatic,4x4,04-May,Left wheel,Silver,12,
44271999,$10349,-,MERCEDES-BENZ,E 200,1999,Sedan,No,Petrol,2,280000KM,4.0,Manual,Rear,04-May,Left wheel,Black,6,
44214266,$45473,1325,TOYOTA,Camry,2019,Sedan,Yes,Petrol,2.5,17300KM,4.0,Tiptronic,Front,04-May,Left wheel,Black,12,
45813918,$28852,765,MERCEDES-BENZ,C 300,2015,Sedan,Yes,Petrol,2,54739KM,4.0,Automatic,Rear,04-May,Left wheel,White,12,
45742180,$30,-,HONDA,FIT,2006,Hatchback,No,Petrol,1.3,0KM,4.0,Automatic,Front,04-May,Right-hand drive,Silver,4,
45803575,$9722,765,HYUNDAI,Sonata,2015,Sedan,Yes,LPG,2,582376KM,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45653157,$2901,503,HONDA,Civic,2012,Sedan,Yes,Hybrid,1.5,146403KM,4.0,Automatic,Front,04-May,Left wheel,White,0,
45759311,$5018,639,AUDI,A4,2014,Sedan,Yes,Petrol,2,81818KM,4.0,Automatic,4x4,04-May,Left wheel,Blue,0,
45801425,$13589,531,HYUNDAI,Accent,2012,Sedan,Yes,Diesel,1.6,114500KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45464994,$784,1079,TOYOTA,CHR,2018,Jeep,Yes,Petrol,2,25850KM,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45793271,$13642,,CHEVROLET,Orlando,2015,Jeep,Yes,Petrol,2,,4.0,Automatic,Front,04-May,Left wheel,,4,
45794822,$23521,642,FORD,Fusion,2012,Sedan,Yes,Petrol,2.0 Turbo,102400KM,4.0,Automatic,Front,04-May,Left wheel,White,6,
44491221,$18817,397,TOYOTA,Prius,2016,Sedan,Yes,Hybrid,1.8,80000KM,4.0,Tiptronic,Front,04-May,Left wheel,Grey,12,
45809925,$5849,418,NISSAN,March,2014,Hatchback,Yes,Petrol,1.2,101537KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45804873,$25512,836,HYUNDAI,Tucson,2010,Jeep,Yes,Diesel,2,118514KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
44826950,$17249,-,FORD,Fiesta,2017,Hatchback,No,Petrol,1.6,52000KM,4.0,Automatic,Front,04-May,Left wheel,Black,8,
45815365,$7213,-,MAZDA,Demio evropuli,2003,Hatchback,No,CNG,1.4,185000KM,4.0,Manual,Front,04-May,Left wheel,Blue,4,
45730619,$9252,1273,SSANGYONG,REXTON,2009,Jeep,Yes,Diesel,2.7,60227KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45809224,$15530,503,TOYOTA,Aqua,2012,Hatchback,Yes,Hybrid,1.5,121430KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45804505,$22947,642,HYUNDAI,Tucson,2012,Jeep,Yes,Diesel,2,146526KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45810954,$706,431,BMW,X5,2016,Jeep,Yes,Hybrid,2,73856KM,4.0,Automatic,4x4,04-May,Left wheel,Black,12,
45768192,$1490,586,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.8,174106KM,4.0,Automatic,Front,04-May,Left wheel,White,0,
45644169,$21012,-,LEXUS,CT 200h,2012,Hatchback,Yes,Hybrid,1.5,158000KM,4.0,Automatic,Front,04-May,Left wheel,White,10,
45729823,$37984,640,SSANGYONG,REXTON,2013,Jeep,Yes,Diesel,2,105949KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45809317,$23082,502,HONDA,FIT,2013,Hatchback,Yes,Hybrid,1.5,87000KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
44240685,$11604,-,MITSUBISHI,Pajero,1997,Jeep,No,Petrol,3.5,120000KM,4.0,Tiptronic,4x4,02-Mar,Right-hand drive,Silver,2,
45766853,$5175,1277,JEEP,Renegade,2018,Sedan,Yes,Petrol,2.4,80285KM,4.0,Automatic,Front,04-May,Left wheel,Blue,12,
45797252,$7527,-,OPEL,Astra,1998,Hatchback,No,Petrol,1.6,200000KM,4.0,Manual,Front,04-May,Left wheel,Silver,4,
45767445,$125,1324,TOYOTA,Highlander,2010,Sedan,Yes,Hybrid,3.3,316912KM,6.0,Automatic,4x4,04-May,Left wheel,Blue,12,
44232129,$10349,1267,TOYOTA,Aqua,2013,Hatchback,No,Hybrid,1.5,77000KM,4.0,Automatic,Front,04-May,Right-hand drive,Black,10,
45813128,$706,584,VOLKSWAGEN,Jetta,2014,Sedan,Yes,Petrol,1.8,152582KM,4.0,Automatic,Front,04-May,Left wheel,Silver,12,
45770355,$56136,1017,MERCEDES-BENZ,E 300,2017,Sedan,Yes,Petrol,2,50963KM,4.0,Automatic,Rear,04-May,Left wheel,Black,12,
45765802,$549,1234,MAZDA,CX-9,2011,Sedan,Yes,Petrol,3.7,134157KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45642811,$706,490,HONDA,Insight,2011,Hatchback,Yes,Hybrid,1.3,288704KM,4.0,Automatic,Front,04-May,Left wheel,White,0,
45766491,$470,333,SUBARU,XV,2014,Jeep,Yes,Hybrid,2,131872KM,4.0,Automatic,4x4,04-May,Left wheel,White,0,
45775119,$18189,-,MERCEDES-BENZ,E 350,2006,Sedan,Yes,Petrol,3.5,220000KM,6.0,Tiptronic,Rear,04-May,Left wheel,Silver,12,
45626759,$1411,640,SUZUKI,SX4,2013,Sedan,Yes,Petrol,2,193504KM,4.0,Automatic,Front,04-May,Left wheel,Red,0,
45647001,$5018,779,TOYOTA,Camry,2013,Sedan,Yes,Hybrid,2.5,190549KM,4.0,Automatic,Front,04-May,Left wheel,Black,12,
45661418,$941,1055,LEXUS,RX 450,2013,Jeep,Yes,Hybrid,3.5,361603KM,6.0,Automatic,Front,04-May,Left wheel,Black,12,
45712786,$122308,-,PORSCHE,Cayenne,2015,Jeep,Yes,Diesel,3.0 Turbo,120000KM,6.0,Tiptronic,4x4,04-May,Left wheel,White,9,
45282558,$141124,-,MERCEDES-BENZ,GLC 250,2018,Jeep,Yes,Petrol,2.0 Turbo,37554KM,8.0,Tiptronic,4x4,04-May,Left wheel,Black,12,
45694885,$103491,-,BMW,X5,2018,Jeep,Yes,Diesel,2.5 Turbo,59364KM,6.0,Tiptronic,4x4,04-May,Left wheel,Blue,12,
45771037,$47042,891,BMW,328,2016,Sedan,Yes,Petrol,2.0 Turbo,32000KM,4.0,Tiptronic,Rear,04-May,Left wheel,White,8,
45809613,$124989,1077,HONDA,Civic,2019,Universal,Yes,Petrol,2,5492KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45732847,$8467,639,HYUNDAI,Sonata,2014,Sedan,Yes,LPG,2,679836KM,4.0,Automatic,Front,04-May,Left wheel,Orange,4,
45806581,$20071,781,TOYOTA,Camry,2012,Sedan,No,Petrol,2.5,84000KM,4.0,Tiptronic,Front,04-May,Left wheel,Silver,12,
45808985,$9832,583,DAEWOO,Lacetti,2011,Sedan,Yes,Petrol,1.6,151842KM,4.0,Automatic,Front,04-May,Left wheel,White,4,
45540039,$21953,-,HYUNDAI,H1,2009,Minivan,Yes,Diesel,2.5 Turbo,150000KM,6.0,Automatic,Rear,>5,Left wheel,Silver,0,
45748937,$10349,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,134800KM,4.0,Variator,Front,04-May,Right-hand drive,Silver,2,
45346940,$6899,-,VOLKSWAGEN,Golf,1999,Sedan,No,Petrol,1.6,2147483647KM,4.0,Manual,Front,04-May,Left wheel,Black,4,
44588441,$5331,-,HONDA,Cr-v,1997,Jeep,No,Petrol,2,1972KM,1.0,Automatic,4x4,04-May,Left wheel,Golden,0,
45661288,$1019,1055,LEXUS,RX 450,2013,Jeep,Yes,Hybrid,3.5,138038KM,6.0,Automatic,Front,04-May,Left wheel,White,12,
45765738,$12388,1399,MERCEDES-BENZ,E 350,2010,Sedan,Yes,Diesel,3.5,189530KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45768035,$5488,-,MERCEDES-BENZ,200,2000,Sedan,No,CNG,2,0KM,4.0,Manual,Rear,04-May,Left wheel,Black,2,
45792216,$97219,-,BMW,640 GRAN-COUPE,2013,Sedan,Yes,Petrol,3.0 Turbo,71000KM,6.0,Tiptronic,Rear,04-May,Left wheel,White,12,
45687624,$14426,-,KIA,RIO,2016,Hatchback,No,Petrol,1.2,170000KM,4.0,Manual,Front,04-May,Left wheel,Silver,2,
44238792,$76835,1104,LAND ROVER,Discovery,2015,Jeep,Yes,Diesel,3.0 Turbo,88000KM,6.0,Tiptronic,4x4,04-May,Left wheel,Black,12,
45788303,$15053,1998,FORD,Transit,2001,Microbus,No,Diesel,2.4,253206KM,4.0,Manual,Rear,04-May,Left wheel,White,2,
45742308,$30,-,NISSAN,Note,2005,Hatchback,No,Petrol,1.5,178000KM,4.0,Automatic,Front,04-May,Right-hand drive,Grey,4,
45787465,$5645,-,OPEL,Vectra,1997,Universal,No,Petrol,2,200000KM,4.0,Manual,Front,04-May,Left wheel,White,4,
45739445,$10976,1408,FORD,Transit,2007,Microbus,No,Diesel,2.2 Turbo,170000KM,4.0,Manual,Front,04-May,Left wheel,Black,2,
45646456,$18817,609,TOYOTA,Camry,2018,Sedan,Yes,Hybrid,2.5,35058KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45641991,$706,394,TOYOTA,Camry,2014,Sedan,Yes,Hybrid,2.5,115312KM,4.0,Automatic,Front,04-May,Left wheel,Grey,12,
45766288,$784,1083,DODGE,Avenger,2013,Sedan,Yes,Petrol,3.6,227549KM,6.0,Automatic,Front,04-May,Left wheel,Silver,12,
45774076,$29793,1053,MERCEDES-BENZ,E 350,2014,Sedan,Yes,Diesel,3.5,219030KM,6.0,Automatic,4x4,04-May,Left wheel,Black,12,
45788294,$14113,-,VOLKSWAGEN,Jetta,2009,Sedan,Yes,Petrol,2.5,130000KM,8.0,Tiptronic,Rear,04-May,Left wheel,White,12,
45368790,$6899,-,OPEL,Astra,1998,Universal,No,CNG,1.6,256000KM,4.0,Manual,Front,04-May,Left wheel,Silver,4,
45769666,$2666,521,CHEVROLET,Volt,2011,Hatchback,Yes,Hybrid,1.4,288778KM,4.0,Automatic,Front,04-May,Left wheel,Black,0,
42942747,$32929,-,LEXUS,RX 400,2008,Jeep,Yes,Hybrid,3.3,132800KM,6.0,Automatic,4x4,04-May,Left wheel,White,12,
45802593,$34497,456,TOYOTA,Camry,2015,Sedan,Yes,Hybrid,2.5,89000KM,4.0,Automatic,Front,04-May,Left wheel,White,12,
45812656,$8311,781,CHEVROLET,Cruze,2018,Sedan,Yes,Petrol,1.4,65738KM,4.0,Automatic,Front,04-May,Left wheel,Red,12,
45809420,$19482,769,CHEVROLET,Captiva,2011,Jeep,Yes,Diesel,2.2,106000KM,4.0,Automatic,Front,04-May,Left wheel,Black,4,
45793612,$51746,,FORD,Transit,2014,Microbus,No,Diesel,2.2 Turbo,,4.0,Manual,Rear,04-May,Left wheel,,2,
45794336,$3607,-,OPEL,Vectra,1997,Sedan,No,Petrol,1.6,70000KM,4.0,Automatic,Front,02-Mar,Left wheel,Blue,2,
45715130,$13172,1024,VOLKSWAGEN,Golf,2010,Hatchback,Yes,Petrol,2.5,105000KM,5.0,Tiptronic,Front,04-May,Left wheel,Red,10,
45809783,$11274,645,CHEVROLET,Cruze,2011,Sedan,Yes,Petrol,1.8,173877KM,4.0,Automatic,Front,04-May,Left wheel,Grey,4,
43132736,$22580,530,NISSAN,Juke,2013,Jeep,No,Petrol,1.6 Turbo,74954KM,4.0,Manual,Front,04-May,Left wheel,White,8,
45765940,$17876,-,FORD,Transit 2.4,2001,Microbus,Yes,Diesel,2.4 Turbo,350000KM,4.0,Manual,Rear,04-May,Left wheel,White,2,
45709400,$9500,1266,TOYOTA,Aqua,2014,Hatchback,No,Hybrid,1.5,96000KM,4.0,Automatic,Front,04-May,Right-hand drive,White,2,
45813880,$470,,FORD,Fusion,2017,Sedan,Yes,Petrol,2,,4.0,Automatic,4x4,04-May,Left wheel,,12,
45504123,$15053,-,HONDA,Insight,2009,Sedan,No,LPG,1.3,173102KM,4.0,Tiptronic,Front,04-May,Left wheel,White,8,
45813737,$5959,1470,JAGUAR,XF,2013,Sedan,Yes,Petrol,5,107837KM,8.0,Automatic,Rear,04-May,Left wheel,Black,12,
45732675,$14454,836,HYUNDAI,Sonata,2010,Sedan,Yes,Petrol,2,171734KM,4.0,Automatic,Front,04-May,Left wheel,Silver,4,
45321909,$16621,-,TOYOTA,Prius,2010,Hatchback,No,Hybrid,1.8,154000KM,4.0,Variator,Front,04-May,Left wheel,White,6,
45779688,$6899,-,OPEL,Astra,2001,Goods wagon,No,Diesel,1.7 Turbo,11111KM,4.0,Manual,Front,04-May,Left wheel,White,2,
45776030,$27284,1249,NISSAN,Altima,2017,Sedan,No,Petrol,2.5,28800KM,4.0,Automatic,Front,04-May,Left wheel,White,10,
45794553,$50805,-,MERCEDES-BENZ,ML 350 4 MATIC,2012,Jeep,Yes,Petrol,3.5,144000KM,6.0,Tiptronic,4x4,04-May,Left wheel,Grey,12,
45773920,$12074,1273,KIA,Sportage,2020,Sedan,Yes,Petrol,2.4,2741KM,4.0,Automatic,4x4,02-Mar,Left wheel,Silver,12,
45756585,$9722,1051,HONDA,Accord,2016,Coupe,Yes,Petrol,2.4,103467KM,4.0,Automatic,Front,02-Mar,Left wheel,White,12,
45808782,$14113,-,TOYOTA,Prius,2008,Sedan,No,Petrol,1.5,142400KM,4.0,Automatic,Front,04-May,Left wheel,Blue,8,
44387511,$28225,-,SUBARU,Forester,2015,Jeep,No,Petrol,2.5,37000KM,4.0,Variator,4x4,04-May,Left wheel,Brown,6,
